code,name,id,level,parent.id,geometry.type,ward.parent.id,ward,subcounty.parent.id,subcounty,county.parent.id,county,mflcode,geometry.coordinates_1,geometry.coordinates_2
Keipsl21149,Alphond Medical Clinic,rnfTJmcqKFA,7,GH4XLIOX9Nq,NA,S4nIBEDeRJ0,Mumias Central ,M0xXLu8QbHW,Mumias West ,HfVjCurKxh2,Kakamega ,21149,NULL,
Keipsl13287,Al-Siha Nursing Home,hQmoQevRGyj,7,bFsVwQcDttj,Point,dfVp9XsZ01u,Township ,inIsXJ57Si9,Mandera East ,HfVjCurKxh2,Mandera ,13287,41.85256,3.93507
Keipsl13472,Alum Beach Dispensary,IFf3QqMwbGr,7,G2BlyghX785,Point,r04H5Jd9tHC,West karachuonyo ,gbepWpyaGdj,Karachuonyo ,HfVjCurKxh2,Homa Bay ,13472,34.48747,-0.44673
220,Alungo gof Ward,ZFXMlh4IIWM,6,VOeZT1ohXnN,NA,VOeZT1ohXnN,Alungo gof ,inIsXJ57Si9,Lafey ,HfVjCurKxh2,Mandera ,220,NULL,
Keipsl13473,Aluor Mission Health Centre,u83MhSYpMFw,7,rbLTDmvRjTv,Point,C50tUTITFem,South Gem ,mMORYzJBnzi,Gem ,HfVjCurKxh2,Siaya ,13473,34.465,0.01047
Keipsl15795,Alupe Sub-District Hospital,YAAfNu5mPkN,7,FfUp8udAuHt,Point,dUoxLxc6Jkm,Ang'orom ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,15795,34.13385,0.49723
Keipsl22059,Alwalidayn Dispensary,K3ctfjOzoR2,7,GAC2vWMEF4e,Point,pMM8QmlLJCe,Kinondo ,yBnmZCQmDeX,Msambweni ,HfVjCurKxh2,Kwale ,22059,39.532024,-4.361591
Keipsl20684,Amaiga Dispensary (Manga),I0XMM153kdB,7,mPDk1CB2ZCD,Point,tJqnoYq7dsm,Kamera ,sXq9qYR3Q3K,Manga ,HfVjCurKxh2,Nyamira ,20684,34.934134,-0.566967
Keipsl14198,Amakuriat Dispensary,f6pRoNrH31Q,7,LbpgcCuUXLz,Point,cVToPEDGKAV,Alale ,Y2tnI4r0GkW,Pokot North ,HfVjCurKxh2,West Pokot ,14198,35.00542,2.27808
849,Amalo Ward,V7pH5Hw15xu,6,OeN0J88fMCP,NA,OeN0J88fMCP,Amalo ,ZFzQpYAw1RT,Kuresoi South ,HfVjCurKxh2,Nakuru ,849,NULL,
Keipsl13474,Amani Medical Centre (Suneka),hKgZdKiXHvR,7,CkeGrpAxKHO,Point,Y4VfeF8rNwq,Bomorenda ,OCzaanZX0v0,Bonchari ,HfVjCurKxh2,Kisii ,13474,34.70765,-0.67886
Keipsl11216,Amani Medical Clinic (Changamwe),CYTMopin5t7,7,tPJSa3I5cMz,Point,phmylvjqPOF,Jomvu kuu ,S0nWEBcp4qo,Jomvu ,HfVjCurKxh2,Mombasa ,11216,39.60588,-3.99953
Keipsl11217,Amani Medical Clinic (Kilifi),cDdCkjh4kS9,7,wvtI1OpXJie,Point,uSAOxdpFXib,Mnarani ,ZIMjWiBet30,Kilifi North ,HfVjCurKxh2,Kilifi ,11217,39.84783,-3.64157
Keipsl17559,Amani Medical Clinic Magumu,QqmrVoI9xvC,7,x1qVguEWKGS,Point,nJtwBgvgZsC,Magumu ,mVgMb1mDaDX,Kinangop ,HfVjCurKxh2,Nyandarua ,17559,36.56489,-0.86052
Keipsl17561,Amani Medical Clinic (Murungaru),d2cjmxYhgHK,7,DEuhfpafVMV,Point,nJtwBgvgZsC,Murungaru ,mVgMb1mDaDX,Kinangop ,HfVjCurKxh2,Nyandarua ,17561,36.49003,-0.58922
Keipsl15797,Amase Dispensary,y970BRCblm2,7,pADmT7kAEPn,Point,dUoxLxc6Jkm,Chakol South ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,15797,34.18226,0.52063
Keipsl13475,Amatierio Dispensary,O2e5aTSFGVQ,7,hZ5wtoNRm8v,Point,yDsUvAUVfsN,Kiabonyoru ,sXq9qYR3Q3K,Borabu ,HfVjCurKxh2,Nyamira ,13475,34.94123,-0.47118
Keipsl11927,Ambalo Dispensary,RYoaNFrpTxa,7,vKJKjeIFyn8,Point,Kk4PyriKBEA,Obbu ,UHkc4iGio0L,Moyale ,HfVjCurKxh2,Marsabit ,11927,38.75968,3.03433
Keipsl13476,Ambira Sub-District Hospital,KATAw2bTliQ,7,e1vh38Y94Go,Point,hkzAVZ7IwkF,Ugunja ,mMORYzJBnzi,Ugunja ,HfVjCurKxh2,Siaya ,13476,34.27269,0.17689
Keipsl10027,Amboni Dispensary,zlV9Dt4WAEw,7,WA06vknVe7Q,Point,NbyIrPUHnbv,Mweiga ,IZOS05Z8QAL,Kieni West ,HfVjCurKxh2,Nyeri ,10027,36.87315,-0.33787
Keipsl14200,Amboseli Dispensary,W4iGC7KmjjQ,7,YjX8d85kw54,Point,k5Kne0CUw8p,Entonet/Lenkism ,iO2edHMzzoa,Loitokitok ,HfVjCurKxh2,Kajiado ,14200,37.3667,-2.74492
Keipsl14201,Amboseli Serena Lodge Clinic,zU9x6enmywt,7,YjX8d85kw54,Point,k5Kne0CUw8p,Entonet/Lenkism ,iO2edHMzzoa,Loitokitok ,HfVjCurKxh2,Kajiado ,14201,37.26451,-2.70725
Keipsl20170,Among̼ra dispensary,CAqv1omGcks,7,pADmT7kAEPn,Point,dUoxLxc6Jkm,Chakol South ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,20170,34.13744,0.54258
Keipsl16768,Amoyo Dispensary,XmA2kFGXm4A,7,usWJGgIuue4,Point,Ropfr0gf4q7,Kanyadoto ,gbepWpyaGdj,Ndhiwa ,HfVjCurKxh2,Homa Bay ,16768,34.35597,-0.82297
ke4coaslamulamuamu,Amu,H99hrblGxQO,7,fCBczDjhXK6,NA,IHP8NBhifhP,Kaimbaga ,mVgMb1mDaDX,Olkalou ,HfVjCurKxh2,Nyandarua ,ke4coaslamulamuamu,NULL,
ke4coaslamulamuwesamu,Amu,s8IaCjHq7r7,7,fCBczDjhXK6,NA,IHP8NBhifhP,Kaimbaga ,mVgMb1mDaDX,Olkalou ,HfVjCurKxh2,Nyandarua ,ke4coaslamulamuwesamu,NULL,
Keipsl11928,Amugaa Health Centre,U1CwLZE4Sya,7,c9o6JhmVrKO,Point,Kr46L4QSPw7,Thangatha ,xy2ubunOGVi,Tigania East ,HfVjCurKxh2,Meru ,11928,37.89011,0.15114
1132,Amukura Central Ward,N3t57w0KNnc,6,dUoxLxc6Jkm,NA,dUoxLxc6Jkm,Amukura Central ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,1132,NULL,
1131,Amukura East Ward,vZy6Cx4hgbp,6,dUoxLxc6Jkm,NA,dUoxLxc6Jkm,Amukura East ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,1131,NULL,
Keipsl15798,Amukura Health Centre,lPtKlICjPxX,7,vZy6Cx4hgbp,Point,dUoxLxc6Jkm,Amukura East ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,15798,34.27321,0.56216
Keipsl15799,Amukura Mission Health Centre,t7QovwGLDdG,7,vZy6Cx4hgbp,Point,dUoxLxc6Jkm,Amukura East ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,15799,34.27269,0.572
1130,Amukura West Ward,Vq18jK9zcEe,6,dUoxLxc6Jkm,NA,dUoxLxc6Jkm,Amukura West ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,1130,NULL,
Keipsl13288,Amuma Dispensary,NUWlsqIPKeU,7,nBZR3DbHaCy,Point,o8fWG736ZTH,Jarajila ,qIpTCaEVo8q,Fafi ,HfVjCurKxh2,Garissa ,13288,40.29318,-0.11627
Keipsl13289,Amuma Mobile Dispensary,DSF32lZ7bq9,7,QbRaZEyXDep,Point,o8fWG736ZTH,Fafi ,qIpTCaEVo8q,Fafi ,HfVjCurKxh2,Garissa ,13289,40.20173,-0.26111
Keipsl12870,Amurt Health Center,RoUGFV1IJx9,7,CQ3DAEaPRkj,Point,d2JEo103gPA,Mountain view ,DW4iKNGrY42,Westlands ,HfVjCurKxh2,Nairobi ,12870,36.73778,-1.2658
Keipsl11221,Amurt Likoni Clinic,OAgfQjIUTfY,7,MxBt0gICr1X,Point,ANywofseojl,Bofu ,S0nWEBcp4qo,Likoni ,HfVjCurKxh2,Mombasa ,11221,39.65362,-4.07765
Keipsl17062,Amwamba Dispensary,gX774WzO7jz,7,tu13IFhA86j,Point,CyEWIL9rTic,Akachiu ,xy2ubunOGVi,Igembe South ,HfVjCurKxh2,Meru ,17062,37.93124,0.19384
265,Amwathi Ward,MMsLSWzNCW1,6,ydor14qc7yn,NA,ydor14qc7yn,Amwathi ,xy2ubunOGVi,Igembe North ,HfVjCurKxh2,Meru ,265,NULL,
Keipsl14203,Andersen Medical Centre,TddcNdoxqhp,7,w8XFD1wOvBP,Point,OESp48z5col,Chepchoina ,oSVLBSVLtZi,Endebess ,HfVjCurKxh2,Trans-Nzoia ,14203,34.78798,1.20451
Keipsl13477,Anding'o Opanga Dispensary,pxq2Ccq42oS,7,c5gzj08uGw5,Point,boGPvXU4Hba,West nyakach ,RP2cXnuZq8a,Nyakach ,HfVjCurKxh2,Kisumu ,13477,34.8405,-0.3624
Keipsl13478,Aneko Dispensary,GTQL2pAye6e,7,v4EPZ3RniYG,Point,DXCmQBVFzxo,Got kachola ,H9vJQr39c4B,Nyatike ,HfVjCurKxh2,Migori ,13478,34.15,-0.98
Keipsl17050,Angaga Dispensary,vFS8Nnfec9y,7,HAYGuSpuwB6,Point,h2W9VDhDQac,South sakwa ,H9vJQr39c4B,Awendo ,HfVjCurKxh2,Migori ,17050,34.61518,-0.98123
883,Angata barikoi Ward,ia0mNHosRJz,6,vTQPDPmaqqC,NA,vTQPDPmaqqC,Angata barikoi ,IBZqPDOCobI,Transmara West ,HfVjCurKxh2,Narok ,883,NULL,
Keipsl14205,Angata Health Centre,n3Tog1h7jKl,7,ia0mNHosRJz,Point,vTQPDPmaqqC,Angata barikoi ,IBZqPDOCobI,Transmara West ,HfVjCurKxh2,Narok ,14205,34.77567,-1.37645
670,Angata Nayokie Ward,UCbHhWzgevu,6,FD0PslzKpCV,NA,FD0PslzKpCV,Angata Nayokie ,nfKmgVvY7zs,Samburu North ,HfVjCurKxh2,Samburu ,670,NULL,
Keipsl13479,Ang'iya Dispensary,d4lldM2wk0i,7,KwevSRNshbU,Point,ZwjVnsIjmuH,Kasgunga ,gbepWpyaGdj,Mbita ,HfVjCurKxh2,Homa Bay ,13479,34.27647,-0.45775
keipsl21236,Angola Community Dispensary,ZtswmkLvAoH,7,AIvsOj5hmjR,Point,GfTaVZcl710,Kolwa East ,RP2cXnuZq8a,Kisumu East ,HfVjCurKxh2,Kisumu ,21236,34.8243925,-0.1271034
1127,Ang'orom Ward,FfUp8udAuHt,6,dUoxLxc6Jkm,NA,dUoxLxc6Jkm,Ang'orom ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,1127,NULL,
1125,Ang'urai east Ward,dVRmwJfoGLo,6,hQ2SZfhAm87,NA,hQ2SZfhAm87,Ang'urai east ,VljEgS6qanC,Teso North ,HfVjCurKxh2,Busia ,1125,NULL,
Keipsl15800,Angurai Health Centre,YEv8donVGqk,7,i3E5Slv5LQ2,Point,hQ2SZfhAm87,Ang'urai North ,VljEgS6qanC,Teso North ,HfVjCurKxh2,Busia ,15800,34.35149,0.70935
1124,Ang'urai North Ward,i3E5Slv5LQ2,6,hQ2SZfhAm87,NA,hQ2SZfhAm87,Ang'urai North ,VljEgS6qanC,Teso North ,HfVjCurKxh2,Busia ,1124,NULL,
1123,Ang'urai South Ward,qWPAM9ht7ED,6,hQ2SZfhAm87,NA,hQ2SZfhAm87,Ang'urai South ,VljEgS6qanC,Teso North ,HfVjCurKxh2,Busia ,1123,NULL,
Keipsl14206,Anin Dispensary,h07T45M5vYh,7,lmyq5HVT94h,Point,fcb8hGdNdc7,Tambach ,kaVgIVGXcf7,Keiyo North ,HfVjCurKxh2,Elgeyo-Marakwet ,14206,35.52929,0.68577
Keipsl13480,Anjego Dispensary,pGrf9xz0D26,7,viO9XFMZgTw,Point,jtbycGfr3M2,Kakrao ,H9vJQr39c4B,Suna East ,HfVjCurKxh2,Migori ,13480,34.44287,-1.01652
Keipsl18871,Ankamia Dispensary,DkNE8FU8yfS,7,c9o6JhmVrKO,Point,Kr46L4QSPw7,Thangatha ,xy2ubunOGVi,Tigania East ,HfVjCurKxh2,Meru ,18871,37.87908,0.12588
Keipsl10029,Anmer Dispensary,wZfs4jRGs9X,7,t7SrXCuo94U,Point,JcXZiATbQwx,Ting'ang'a ,A0BC4zSGPwM,Kiambu Town ,HfVjCurKxh2,Kiambu ,10029,36.84742,-1.13699
Keipsl16323,Annet Dispensary,FiD0Ga30feL,7,mdh3brv9yQX,Point,pUbEjZ9fbXv,Lomut ,Y2tnI4r0GkW,Pokot Central ,HfVjCurKxh2,West Pokot ,16323,35.60279,1.32562
Keipsl13481,Annex Clinic (Kenyenya),iVmCCS6oZdz,7,NMqiKlxxrGF,Point,dLNCZMUros2,Bombaba borabu ,OCzaanZX0v0,Bomachoge Borabu ,HfVjCurKxh2,Kisii ,13481,34.79611,-0.91614
Keipsl14207,Annex Hospital (Nakuru),HB8bMpxgcD7,7,TtJujzTboIU,Point,U7cxMpoLR0C,London ,ZFzQpYAw1RT,Nakuru West ,HfVjCurKxh2,Nakuru ,14207,36.081462,-0.28249
Keipsl14208,Annex Medical Clinic,bQaUM2HXGJ5,7,tcBNIA1PDNo,Point,sP5vF6WHGgO,Nabiswa ,oSVLBSVLtZi,Kiminini ,HfVjCurKxh2,Trans-Nzoia ,14208,34.91984,0.8915
Keipsl18816,Annointed Medical Clinic,sLumMRKnFNg,7,B6MIMsiG48c,Point,BqnXYzwnuNp,Lusheya/Lubinu ,M0xXLu8QbHW,Mumias East ,HfVjCurKxh2,Kakamega ,18816,34.50601,0.29934
Keipsl10033,Annunciation Catholic Dispensary,byJPXivtnue,7,NTh62BxyhMB,Point,UyfrbiN7Ke6,Mwihoko ,A0BC4zSGPwM,Ruiru ,HfVjCurKxh2,Kiambu ,10033,36.96945,-1.21305
Keipsl20688,Anole dispensary,GDSW9LaeizK,7,f8uPUpmhdAj,Point,C6bZQHmFJvk,Della ,q93HBF7r7P4,Eldas ,HfVjCurKxh2,Wajir ,20688,39.48458,2.29626
Keipsl11930,Anona Dispensary,YGWlAbgxYBS,7,HRwby2sL9RG,Point,Kk4PyriKBEA,Sololo ,UHkc4iGio0L,Moyale ,HfVjCurKxh2,Marsabit ,11930,38.62391,3.59256
261,Antuambui Ward,uTemM1zKXFT,6,ydor14qc7yn,NA,ydor14qc7yn,Antuambui ,xy2ubunOGVi,Igembe North ,HfVjCurKxh2,Meru ,261,NULL,
Keipsl17718,Antubangai Catholic Dispensary,DsGYVMB21Dp,7,ScVagDNYymv,NA,cF9JK3cGdzC,Athiru Ruujine ,xy2ubunOGVi,Igembe Central ,HfVjCurKxh2,Meru ,17718,NULL,
263,Antubetwe Kiongo Ward,TKQUx2NehHE,6,ydor14qc7yn,NA,ydor14qc7yn,Antubetwe Kiongo ,xy2ubunOGVi,Igembe North ,HfVjCurKxh2,Meru ,263,NULL,
Keipsl17068,Antubetwe Njoune Dispensary,ISbbMilgXwt,7,wd4wXylsmHl,Point,cF9JK3cGdzC,Kiengu/Igemb East ward,xy2ubunOGVi,Igembe Central ,HfVjCurKxh2,Meru ,17068,37.95563,0.2633
Keipsl13482,Anyuongi Dispensary,UXVQO7SwyzK,7,vjVCtYTBCXz,Point,TS5gOUvyAeL,South Sakwa ,mMORYzJBnzi,Bondo ,HfVjCurKxh2,Siaya ,13482,34.27613,-0.17618
keipsl21220,Anza Mapema Clinic,g6o0lNZOSQY,7,EaFBuAYdi9P,Point,hXo6YiInnIL,Railways ,RP2cXnuZq8a,Kisumu Central ,HfVjCurKxh2,Kisumu ,21220,34.765962,-0.086118
Keipsl21035,Apatit dispensary,I79J88WqlVd,7,N3t57w0KNnc,NA,dUoxLxc6Jkm,Amukura Central ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,21035,NULL,
Keipsl17649,AP Buruburu,npXHsfa305O,7,BnayqdEm8Pm,NA,dfVp9XsZ01u,Neboi ,inIsXJ57Si9,Mandera East ,HfVjCurKxh2,Mandera ,17649,NULL,
Keipsl11931,APDK School Dispensary,U5f8qTUzcZM,7,flrogHD3Uy6,Point,fJyuF0hApHc,Machakos Central ,XFTvFUirnjA,Machakos ,HfVjCurKxh2,Machakos ,11931,37.26185,-1.5195
Keipsl16872,Apex Medical Clinic,nZFRcQYc47D,7,fZQnCj6JsDW,Point,TS5gOUvyAeL,West Yimbo ,mMORYzJBnzi,Bondo ,HfVjCurKxh2,Siaya ,16872,34.06152,-0.06349
keipsl20425,AP Kanyonyoo Dispensary,Pn2ILSYvPg1,7,FTdPKtXZNdc,Point,spUfg9YrEYO,Kwavonza/Yatta ,zF5mSLNG4Cl,Kitui Rural ,HfVjCurKxh2,Kitui ,20425,37.668987,-1.098015
Keipsl15801,Ap Line Dispensary,pXZta4blytq,7,UDMKfGXQU5c,Point,v0fnfO2vIux,Shirere ,M0xXLu8QbHW,Lurambi ,HfVjCurKxh2,Kakamega ,15801,34.75514,0.27532
keipsl300002,AP Marsabit clinic,u27Z17hJuFD,7,RPFFuqR6qVo,NA,ePqIVslp390,Laisamis ,UHkc4iGio0L,Laisamis ,HfVjCurKxh2,Marsabit ,300002,NULL,
Keipsl15802,Apokor Dispensary,sbFUP805zWE,7,N3t57w0KNnc,Point,dUoxLxc6Jkm,Amukura Central ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,15802,34.28329,0.52922
Keipsl14209,Aposta Dispensary,SyduIyTRlRy,7,V3AIgHUhavL,Point,HFH1MxaPlIn,Songot ,Toe5zU8RLT5,Turkana West ,HfVjCurKxh2,Turkana ,14209,34.5792,4.10123
Keipsl15803,Apostles Clinic,R6Z1tAO5deS,7,FNmLi4V5zwu,Point,kD5td1hDCZS,Marama Central ,M0xXLu8QbHW,Butere ,HfVjCurKxh2,Kakamega ,15803,34.50626,0.26038
Keipsl21136,Appex Health Care Services,kPEfkq84fLU,7,UZw7oqwhfrg,NA,hQ2SZfhAm87,Malaba central ,VljEgS6qanC,Teso North ,HfVjCurKxh2,Busia ,21136,NULL,
Keipsl15804,Approved Dispensary,A3IpxcyxV9h,7,FKepQvej8jB,Point,v0fnfO2vIux,Mahiakalo ,M0xXLu8QbHW,Lurambi ,HfVjCurKxh2,Kakamega ,15804,34.76131,0.29318
Keipsl11932,Approved School Dispensary,mGpCgYYQF5k,7,FOBRyFExMdb,Point,fJyuF0hApHc,Muvuti/Kiima-kimwe ,XFTvFUirnjA,Machakos ,HfVjCurKxh2,Machakos ,11932,37.25784,-1.58672
Keipsl18171,AP Senior Staff College,SeiOygQeS8J,7,vK4Wo1dXObR,Point,g4bSELwoGds,Emali/Mulala ,M5TOiiYVWwN,Kibwezi West ,HfVjCurKxh2,Makueni ,18171,37.56218,-2.14277
Keipsl12871,APTC Health Center,nXYtvAhWM1t,7,KRJjjb81Qow,Point,lO9DNLuJPpC,Mihango ,DW4iKNGrY42,Embakasi East ,HfVjCurKxh2,Nairobi ,12871,36.95676,-1.28724
Keipsl11933,Apu Dispensary,Q02fJEYmyVi,7,Y92No90HFw7,Point,olHxLXQSkGq,Burat ,WdtNaOc3FbT,Isiolo ,HfVjCurKxh2,Isiolo ,11933,37.54604,0.27955
Keipsl17572,Aqua Medical Clinic,U82ibmYaaq2,7,taLKXcT2EEk,Point,jWGb2Hsp9gB,Naromoru/Kiamathaga ,IZOS05Z8QAL,Kieni East ,HfVjCurKxh2,Nyeri ,17572,37.02035,-0.17129
Keipsl13290,Arabia Health Centre,ypKL8QqE3uh,7,ZAQk6m6epIW,Point,dfVp9XsZ01u,Arabia ,inIsXJ57Si9,Mandera East ,HfVjCurKxh2,Mandera ,13290,41.86135,3.94118
211,Arabia Ward,ZAQk6m6epIW,6,dfVp9XsZ01u,NA,dfVp9XsZ01u,Arabia ,inIsXJ57Si9,Mandera East ,HfVjCurKxh2,Mandera ,211,NULL,
Keipsl14211,Arama Dispensary,J06SKVWYDSj,7,gBpmk3GUYnP,Point,SyyF3kX8qcP,Lembus kwen ,Tbq3JMDALZt,Koibatek ,HfVjCurKxh2,Baringo ,14211,35.66081,0.04383
Keipsl13291,Arbajahan Health Centre,BeXqmoo0Ttq,7,pQKDQ1cLv7A,Point,ftfWf0TPLdo,Arbajahan ,q93HBF7r7P4,Wajir West ,HfVjCurKxh2,Wajir ,13291,39.0126,2.06749
Keipsl16286,Arbajahan Nomadic Mobile Clinic,shYMslaWN8D,7,XcWEHRoRcsw,Point,ftfWf0TPLdo,Ademasajida ,q93HBF7r7P4,Wajir West ,HfVjCurKxh2,Wajir ,16286,39.28422,2.13798
176,Arbajahan Ward,pQKDQ1cLv7A,6,ftfWf0TPLdo,NA,ftfWf0TPLdo,Arbajahan ,q93HBF7r7P4,Wajir West ,HfVjCurKxh2,Wajir ,176,NULL,
Keipsl13292,Arbaqueranso Dispensary,E6jaPG2RTeM,7,tCFTQKAMhxD,Point,fU8SMUV5vkh,Khorof/harar ,q93HBF7r7P4,Wajir East ,HfVjCurKxh2,Wajir ,13292,40.2957,1.77267
Keipsl14212,Archers Post Health Centre,LPm2vlZmCFh,7,WoBjeGytiFY,Point,lFFz0cUm0LN,Waso ,nfKmgVvY7zs,Samburu East ,HfVjCurKxh2,Samburu ,14212,37.5921,0.65141
Keipsl24233,Archers Post Sub-County Hospital,C57XqodlNqa,7,WoBjeGytiFY,Point,lFFz0cUm0LN,Waso ,nfKmgVvY7zs,Samburu East ,HfVjCurKxh2,Samburu ,24233,37.65835,0.63706
Keipsl16810,Aresa Dispensary,l03nPOtRGLE,7,WvocQtVPKOF,Point,dfVp9XsZ01u,Khalalio ,inIsXJ57Si9,Mandera East ,HfVjCurKxh2,Mandera ,16810,41.54122,3.94589
Keipsl13293,Argane Dispensary,Rce7J3F2gHN,7,pxyGAalPQRn,Point,pfsnNOdgX34,Ibrahim ure ,q93HBF7r7P4,Wajir South ,HfVjCurKxh2,Wajir ,13293,40.3606,1.66875
Keipsl14213,Arimi Dispensary,DFF74rjrQbN,7,TOxWDuD5Llh,Point,ZYdOCPnUDbf,Elburgon ,ZFzQpYAw1RT,Molo ,HfVjCurKxh2,Nakuru ,14213,35.85133,-0.28251
Keipsl13484,Arito Langi Dispensary,YPed6gmfj38,7,NCjKzFxW8RA,Point,NYsPyNNI61H,West seme ,RP2cXnuZq8a,Seme ,HfVjCurKxh2,Kisumu ,13484,34.4501,-0.1142
Keipsl14197,Arjijo Dispensary,fVREx4TxQX9,7,FJOuY68TB5N,Point,q6btfEZ18VP,Mugogondo East ,OYaCYF6BNST,Laikipia North ,HfVjCurKxh2,Laikipia ,14197,37.24632,0.30935
Keipsl18814,Armstrong,AYu6A2UEQYK,7,B6MIMsiG48c,Point,BqnXYzwnuNp,Lusheya/Lubinu ,M0xXLu8QbHW,Mumias East ,HfVjCurKxh2,Kakamega ,18814,34.50601,0.29934
Keipsl13486,Arombe Dispensary,SQT8lWrwqSb,7,CJ1029yPwX0,Point,eAlpOzNVETt,Wiga ,H9vJQr39c4B,Suna West ,HfVjCurKxh2,Migori ,13486,34.35083,-1.03484
Keipsl13485,Aro Medical Clinic,oU7if8w19FW,7,lEXZwhzi3RJ,Point,TS5gOUvyAeL,North Sakwa ,mMORYzJBnzi,Bondo ,HfVjCurKxh2,Siaya ,13485,34.35579,-0.06953
Keipsl17705,Arosa Dispensary,Lvr82GbH4ZD,7,npqyWDCpphS,Point,Kk4PyriKBEA,Moyale township ,UHkc4iGio0L,Moyale ,HfVjCurKxh2,Marsabit ,17705,39.054066,3.521694
Keipsl14214,Arpollo Dispensary,D4XKqjglcvM,7,mdh3brv9yQX,Point,pUbEjZ9fbXv,Lomut ,Y2tnI4r0GkW,Pokot Central ,HfVjCurKxh2,West Pokot ,14214,35.36162,1.19554
Keipsl14215,Arroket Dispensary,snodg0RgIDF,7,sonXkmiTR4T,Point,qlM1NMsN829,Rongena/Manaret ,sphpbVxO6pn,Sotik ,HfVjCurKxh2,Bomet ,14215,35.07315,-0.61894
Keipsl14216,Arror Health Centre,MMwJQFmcWq7,7,MH9ruBWmuoe,Point,sUiNgwNmVcf,Arror ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,14216,35.62007,0.95125
740,Arror Ward,MH9ruBWmuoe,6,sUiNgwNmVcf,NA,sUiNgwNmVcf,Arror ,kaVgIVGXcf7,Marakwet West ,HfVjCurKxh2,Elgeyo-Marakwet ,740,NULL,
Keipsl14217,Arsim Lutheran Dispensary,rNbW6oN2ZrT,7,TXQ77OSKkTG,Point,FD0PslzKpCV,Ndoto ,nfKmgVvY7zs,Samburu North ,HfVjCurKxh2,Samburu ,14217,37.20554,1.77759
Keipsl13487,Asat Beach Dispensary,sxUcpUCHDRX,7,NCjKzFxW8RA,Point,NYsPyNNI61H,West seme ,RP2cXnuZq8a,Seme ,HfVjCurKxh2,Kisumu ,13487,34.5185,-0.1827
Keipsl16783,Asayi Dispensary,i7DDCOPiiyD,7,xtyOymqnV7K,Point,C50tUTITFem,North Gem ,mMORYzJBnzi,Gem ,HfVjCurKxh2,Siaya ,16783,34.37246,0.1176
Keipsl18039,Asembo Bay Health Clinic (Rarieda),Uzb6cPItYDe,7,MaRsh9V5LtP,Point,Lkjyg0yFY1A,East Asembo ,mMORYzJBnzi,Rarieda ,HfVjCurKxh2,Siaya ,18039,34.38582,-0.1815
Keipsl13294,Ashabito Health Centre,PgGWjluYLrA,7,ipbUyeUJ1dO,Point,Mb6Lgsad7RM,Ashabito ,inIsXJ57Si9,Mandera North ,HfVjCurKxh2,Mandera ,13294,40.87104,3.55206
201,Ashabito Ward,ipbUyeUJ1dO,6,Mb6Lgsad7RM,NA,Mb6Lgsad7RM,Ashabito ,inIsXJ57Si9,Mandera North ,HfVjCurKxh2,Mandera ,201,NULL,
Keipsl17524,Ashburn Ohuru Clinic,RUPWk59p8tG,7,Bkd6GnDGwXv,Point,XVktow0ujjR,South East Alego ,mMORYzJBnzi,Alego Usonga ,HfVjCurKxh2,Siaya ,17524,34.31474,0.03228
Keipsl11229,Assa Dispensary,xSUbjDwKMkd,7,jK9RRD1kt0v,Point,mU0vgxJtZcv,Garsen west ,RP7IFVrrOux,Garsen ,HfVjCurKxh2,Tana River ,11229,39.42897,-2.04877
Keipsl10040,Assumption of Mary Dispensary,lnPsGPCAOX8,7,wETFw1Iw3iG,Point,d05tVut2cQQ,Ithanga ,SeUHzwEWOUn,Gatanga ,HfVjCurKxh2,Muranga ,10040,37.3309,-0.98501
Keipsl14218,Assumption Sisters Dispensary,EY55JylX4SC,7,EtmZQqNuikf,Point,fcb8hGdNdc7,Kapchemutwa ,kaVgIVGXcf7,Keiyo North ,HfVjCurKxh2,Elgeyo-Marakwet ,14218,35.51798,0.71528
keipsl14219,Assururiet (SDA) Dispensary,OMZjjjPj5SU,7,FgFKDAMgu3K,Point,JCKvJkl6GyW,Tarakwa ,cS6agZiN32t,Kesses ,HfVjCurKxh2,Uasin Gishu ,14219,35.48665,0.23641
Keipsl13488,Asumbi Health Centre,zwV714fCnuG,7,hCytBaNWFQ9,Point,C5J6QwB31Wu,East gem ,gbepWpyaGdj,Rangwe ,HfVjCurKxh2,Homa Bay ,13488,34.61453,-0.62079
